State,Product,District,LGD Code,Category,Sector,GI Status,Department
Uttar Pradesh,Peas Processing,Jalaun,151,Secondary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Woollen Carpets (Dari),Jaunpur,152,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Soft Toys,Jhansi,153,Primary,Manufacturing,No,MSME
Uttar Pradesh,Textile Products,Jhansi,153,Secondary,Textile,No,Ministry of Textile
Uttar Pradesh,Kannauj Perfume,Kannauj,155,Primary,Manufacturing,Yes,MSME
Uttar Pradesh,Zinc Utensils,Kanpur Dehat,156,Primary,Manufacturing,No,MSME
Uttar Pradesh,Plastic Products,Kanpur Dehat,156,Secondary,Manufacturing,No,MSME
Uttar Pradesh,Leather Products,Kanpur Nagar,157,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Hosiery and Textile Products,Kanpur Nagar,157,Secondary,Textile,No,Ministry of Textile
Uttar Pradesh,Zari Zardozi,Kasganj,633,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Food Processing- Banana,Kaushambi,158,Primary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Banana Fiber Products and Banana Products,Kushinagar,160,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Tribal craft,Lakhimpur Kheri,159,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Jaggery Products,Lakhimpur Kheri,159,Secondary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Zari Silk Sarees,Lalitpur,161,Primary,Handloom,No,DC Handloom
Uttar Pradesh,Food Processing,Lalitpur,161,Secondary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,School Dress (Readymade Garments/Hosiery),Lalitpur,161,Tertiary,Textile,No,Ministry of Textile
Uttar Pradesh,Lucknow Chikan Craft & Lucknow Zardozi,Lucknow,162,Primary,Textile,Yes,Ministry of Textile
Uttar Pradesh,Furniture,Maharajganj,164,Primary,Manufacturing,No,MSME
Uttar Pradesh,Gaura Stone Craft,Mahoba,165,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Tarkashi Art,Mainpuri,166,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Textile sewing,Mainpuri,166,Secondary,Manufacturing,No,MSME
Uttar Pradesh,Zari Zardozi,Mainpuri,166,Tertiary,Handicraft,No,DC Handicraft
Uttar Pradesh,Sanitary Fittings,Mathura,167,Primary,Manufacturing,No,MSME
Uttar Pradesh,Costume of Thakurji,Mathura,167,Secondary,Handicraft,No,DC Handicraft
Uttar Pradesh,Shrinagar Sculpture and Kanthi Mala,Mathura,167,Tertiary,Handicraft,No,DC Handicraft
Uttar Pradesh,Powerloom Textile,Mau,168,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Sports Products,Meerut,169,Primary,Manufacturing,No,MSME
Uttar Pradesh,Carpets,Mirzapur,170,Primary,Textile,Yes,Ministry of Textiles
Uttar Pradesh,Metal Industry (Brass),Mirzapur,170,Secondary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Moradabad Metal Craft,Moradabad,171,Primary,Manufacturing,No,MSME
Uttar Pradesh,Jaggery,Muzaffarnagar,172,Primary,Food Processing,Yes,Ministry of Food Processing
Uttar Pradesh,Flute and Wooden Products,Pilibhit,173,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Aamla Products,Pratapgarh,174,Primary,Food Processing,Yes,Ministry of Food Processing
Uttar Pradesh,Moonj products,Prayagraj,120,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Food Processing,Prayagraj,120,Secondary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Wood Work,Raebareli,175,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,"Applique Work along with Patch Work,Zari Patch work, and Mentha",Rampur,176,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Saharanpur Wood Craft,Saharanpur,177,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Handicrafts - Horn Bone,Sambhal,659,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Brass Utensils,Sant Kabir Nagar,178,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Hosiery Products,Sant Kabir Nagar,178,Secondary,Textile,No,Ministry of Textile
Uttar Pradesh,Zari and Zardozi,Shahjahanpur,180,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Rim and Axle and Iron Work,Shamli,660,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Tribal craft and Furniture,Shravasti,181,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Kalanamak Rice,Siddharthnagar,182,Primary,Food Processing,Yes,Ministry of Food Processing
Uttar Pradesh,Carpets (Dari),Sitapur,183,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Carpets,Sonbhadra,184,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Moonj Products,Sultanpur,185,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Iron and Steel Fabrication,Sultanpur,185,Secondary,Manufacturing,No,MSME
Uttar Pradesh,Zari Zardozi,Unnao,186,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Leather Products,Unnao,186,Secondary,Handicraft,No,DC Handicraft
Uttar Pradesh,Silk Products,Varanasi,187,Primary,Textile,Yes,Ministry of Textile
Uttar Pradesh,Pink Enamel (Gulaabi Minakari),Varanasi,187,Secondary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Wooden Lacquer Ware,Varanasi,187,Tertiary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Toys,Varanasi,187,Others,Handicraft,No,DC Handicraft
Uttarakhand,Bal Mithai,Almora,45,Primary,Food Processing,No,Ministry of Food Processing
Uttarakhand,Copper based Products,Bageshwar,46,Primary,Handicraft,No,DC Handicraft
Uttarakhand,Nettle based product,Chamoli,47,Primary,Food Processing,No,Ministry of Food Processing
Uttarakhand,Himalyan Honey,Champawat,48,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Uttarakhand,Bakery,Dehradun,49,Primary,Food Processing,No,Ministry of Food Processing
Uttarakhand,Jaggery,Haridwar,50,Primary,Food Processing,No,Ministry of Food Processing
Uttarakhand, Aipan Products,Nainital,51,Primary,Handicraft,Yes,DC Handicraft
Uttarakhand,Herbal Products,Pauri Garhwal,52,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Uttarakhand,Woollen Product,Pithoragarh,53,Primary,Handloom,No,DC Handloom
Uttarakhand,Wood crafts/Temple imitiation,Rudraprayag,54,Primary,Handicraft,Yes,DC Handicraft
Uttarakhand,Natural fibre,Tehri Garhwal,55,Primary,Textile,No,Ministry of Textile
Uttarakhand,Moonj Grass product,Udham Singh Nagar,56,Primary,Handicraft,No,DC Handicraft
Uttarakhand,Red Rice,Uttarkashi,57,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
West Bengal,Wooden Furniture,Alipurduar,664,Primary,Handicraft,No,DC Handicraft
West Bengal,Plywood & Allied Products,Alipurduar,664,Secondary,Manufacturing,No,MSME
West Bengal,Steel Furniture,Alipurduar,664,Tertiary,Manufacturing,No,MSME
West Bengal, Terracotta Craft,Bankura,305,Primary,Handicraft,Yes,DC Handicraft
West Bengal,Bengal Dokra,Bankura,305,Secondary,Handicraft,Yes,DC Handicraft
West Bengal,Baluchari ,Bankura,305,Tertiary,Handloom,Yes,DC Handloom
West Bengal,Santiniketan Leather goods,Birbhum,307,Primary,Handicraft,Yes,DC Handicraft
West Bengal,Nakshi Kantha,Birbhum,307,Secondary,Handloom,Yes,DC Handloom
West Bengal,Sital pati & its products,Cooch Behar,308,Primary,Handicraft,No,DC Handicraft
West Bengal,Mekhla dress materials,Cooch Behar,308,Secondary,Handloom,No,DC Handloom
West Bengal,Wooden Mask & Wall Hanging,Dakshin Dinajpur,310,Primary,Handicraft,Yes,DC Handicraft
West Bengal,Bamboo Craft,Dakshin Dinajpur,310,Secondary,Handicraft,No,DC Handicraft
West Bengal,Darjeeling Tea,Darjeeling,309,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
West Bengal,Orange,Darjeeling,309,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
West Bengal,Darjeeling Honey,Darjeeling,309,Tertiary,Food Processing,No,Ministry of Food Processing
West Bengal,Dhaniakhali Saree,Hooghly,312,Primary,Handloom,Yes,DC Handloom
West Bengal,Costume Jewellery,Hooghly,312,Secondary,Handicraft,No,DC Handicraft
West Bengal,Chikan Embroidery,Hooghly,312,Tertiary,Handloom,No,DC Handloom
West Bengal,Gems & Jewellery,Howrah,312,Primary,Handicraft,No,DC Handicraft
West Bengal,Engineering Goods,Howrah,313,Secondary,Manufacturing,No,MSME
West Bengal,Tea,Jalpaiguri,314,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
West Bengal,Cane Furniture,Jalpaiguri,314,Secondary,Manufacturing,No,MSME
West Bengal,Wood Carving,Jalpaiguri,314,Tertiary,Handicraft,No,DC Handicraft
West Bengal,Sal leaf based products,Jhargram,703,Primary,Handicraft,No,DC Handicraft
West Bengal,Sabai grass-based handicraft,Jhargram,703,Secondary,Handicraft,No,DC Handicraft
West Bengal,Orchid & Flowers,Kalimpong,702,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
West Bengal,Large Cardamom,Kalimpong,702,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
West Bengal,Leather goods,Kolkata,315,Primary,Handicraft,No,DC Handicraft
West Bengal,Kids wear/ Readymade Garments,Kolkata,315,Secondary,Textile,No,Ministry of Textile
West Bengal,Silk and Silk products,Malda,316,Primary,Textile,No,Ministry of Textile
West Bengal,Makhana,Malda,316,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
West Bengal,Mango and its processed products,Malda,316,Tertiary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
West Bengal,Murshidabad Silk Saree/Scarf,Murshidabad,319,Primary,Handloom,No,DC Handloom
West Bengal,Mango and its processed products,Murshidabad,319,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
West Bengal,"Tangail, Jamdani Saree & Shantipore Saree",Nadia,320,Primary,Handloom,Yes,DC Handloom
West Bengal,Clay Doll,Nadia,320,Secondary,Handicraft,No,DC Handicraft
West Bengal,Steel Furniture,North 24 Parganas,303,Primary,Manufacturing,No,MSME
West Bengal,Jute diversified products,North 24 Parganas,303,Secondary,Handicraft,No,DC Handicraft
West Bengal,Jewellery Box,North 24 Parganas,303,Tertiary,Handicraft,No,DC Handicraft
West Bengal,Refractory bricks & similar refractory ceramics,Paschim Bardhaman,704,Primary,Manufacturing,No,MSME
West Bengal,Bengal Patachitra,Paschim Medinipur  (West Medinipur),318,Primary,Handicraft,Yes,DC Handicraft
West Bengal,Madur (Mat) & Mat products,Paschim Medinipur  (West Medinipur),318,Secondary,Handicraft,Yes,DC Handicraft
West Bengal,Fabricated Steel Products,Paschim Medinipur  (West Medinipur),318,Tertiary,Manufacturing,No,MSME
West Bengal,Bengal Dokra,Purba Bardhaman,306,Primary,Handicraft,Yes,DC Handicraft
West Bengal,Rice Bran Oil & De-oiled Rice Bran,Purba Bardhaman,306,Secondary,Food Processing,No,Ministry of Food Processing
West Bengal,"Tangail, Jamdani Saree",Purba Bardhaman,306,Tertiary,Handloom,Yes,DC Handloom
West Bengal,Bardhaman Sitabhog - Mihidana,Purba Bardhaman,306,Others,Food Processing,Yes,Ministry of Food Processing
West Bengal,Processed cashew nuts,Purba Medinipur (East Medinipur),317,Primary,Food Processing,No,Ministry of Food Processing
West Bengal,Bengal Patachitra,Purba Medinipur (East Medinipur),317,Secondary,Handicraft,Yes,DC Handicraft
West Bengal,Human Hair (washed),Purba Medinipur (East Medinipur),317,Tertiary,Others,No,MSME
West Bengal,Marine Products,Purba Medinipur (East Medinipur),317,Others,Marine,No,Department of fisheries
West Bengal,Lac & Lac Products,Purulia,321,Primary,Handicraft,No,DC Handicraft
West Bengal,Purulia Chau Mask,Purulia,321,Secondary,Handicraft,Yes,DC Handicraft
West Bengal,Leather Goods,South 24 Parganas,304,Primary,Handicraft,No,DC Handicraft
West Bengal,Marine Products,South 24 Parganas,304,Secondary,Marine,No,Department of fisheries
West Bengal,Sundarban Honey,South 24 Parganas,304,Tertiary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
West Bengal,Tulai Panji Rice (Aromatic Rice),Uttar Dinajpur (North Dinajpur),311,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
West Bengal,Jute diversified products,Uttar Dinajpur (North Dinajpur),311,Secondary,Handicraft,No,DC Handicraft
